Env [ 7. 24.],Env [ 7. 28.],Env [ 7. 32.],Env [ 7. 36.],Env [ 7. 40.],Env [ 7. 44.],Env [ 9. 24.],Env [ 9. 28.],Env [ 9. 32.],Env [ 9. 36.],Env [ 9. 40.],Env [ 9. 44.],Env [11. 24.],Env [11. 28.],Env [11. 32.],Env [11. 36.],Env [11. 40.],Env [11. 44.],Env [13. 24.],Env [13. 28.],Env [13. 32.],Env [13. 36.],Env [13. 40.],Env [13. 44.],Env [15. 24.],Env [15. 28.],Env [15. 32.],Env [15. 36.],Env [15. 40.],Env [15. 44.],Env [17. 24.],Env [17. 28.],Env [17. 32.],Env [17. 36.],Env [17. 40.],Env [17. 44.]
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.68,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.45,0.45,0.45,0.47,0.47,0.40,0.50,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.61,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.45,0.45,0.45,0.47,0.47,0.40,0.50,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.65,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.45,0.45,0.45,0.47,0.47,0.40,0.50,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.59,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.45,0.45,0.45,0.47,0.47,0.40,0.50,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.53,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.45,0.45,0.45,0.47,0.47,0.40,0.50,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.53,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.50,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.50,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.55,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.50,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.55,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.59,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.53,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.58,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.62,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.56,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.60,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.54,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.49,0.45
0.41,0.54,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.49,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.49,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.44,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.54,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.50,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.54,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.50,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.59,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.50,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.53,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.50,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.57,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.50,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.62,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.50,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.56,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.50,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.50,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.50,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.55,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.50,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.59,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.50,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.54,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.50,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.47,0.47,0.40,0.58,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.50,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.58,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.50,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.52,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.50,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.49,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.54,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.48,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.54,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.58,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.62,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.66,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.70,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.73,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.65,0.45,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.65,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.59,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.53,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.48,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.48,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.48,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.53,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.48,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.58,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.48,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.62,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.48,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.56,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.48,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.50,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.48,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.50,0.45,0.41,0.45,0.45,0.42,0.52,0.40,0.47,0.45
0.41,0.48,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.50,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.48,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.53,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.48,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.53,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.58,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.58,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.62,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.56,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.60,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.64,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.68,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.61,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.65,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.58,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.62,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.66,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.60,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.54,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.46,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.58,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.58,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.62,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.56,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.53,0.51,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.57,0.51,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.40,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.57,0.51,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.36,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.52,0.51,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.36,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.56,0.51,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.36,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.61,0.51,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.36,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.65,0.51,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.36,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.58,0.51,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.36,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.52,0.51,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.36,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.51,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.36,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.56,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.36,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.60,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.36,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.64,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.36,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.58,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.36,0.47,0.45
0.41,0.43,0.41,0.46,0.48,0.45,0.44,0.42,0.45,0.45,0.41,0.43,0.44,0.46,0.45,0.45,0.44,0.36,0.47,0.52,0.45,0.45,0.45,0.45,0.45,0.40,0.45,0.45,0.41,0.45,0.45,0.42,0.47,0.36,0.47,0.45
